,x,y,yaw,vx,vy
0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.01,0.00014350689189189178,0.4873376607111103,0.009999999999999381
2,0.06873376607111104,0.02099999999999994,0.004383948953618608,0.7773729436211502,0.04563124352159482
3,0.15647106043322606,0.03556312435215942,0.00786839178664064,1.040105302018515,0.08930409127378408
4,0.2704815906350776,0.05449353347953783,0.011590397542430228,1.359424942598122,0.14367503236338466
5,0.4164240848948898,0.07886103671587628,0.01562303382484039,1.628443026559368,0.20724295060466558
6,0.5892683875508267,0.10958533177634285,0.01994956434156301,1.8447908158576611,0.27629961826812577
7,0.7837474691365928,0.14721529360315544,0.023424579303314572,1.9557074200459004,0.3468882193291789
8,0.9893182111411828,0.19190411553607334,0.026938668229361206,2.167718219411783,0.4251458707652734
9,1.2160900330823612,0.24441870261260068,0.03035204697219037,2.802528017934897,0.5333396377095011
10,1.506342834875851,0.3077526663835508,0.03453589391624255,3.433194632811949,0.659418794061387
11,1.8596622981570459,0.38369454578968953,0.03872973599223194,3.701451292486495,0.7763060376091349
12,2.239807427405695,0.471325149550603,0.04209215998929557,4.378590595679221,0.9249049911200312
13,2.687666486973617,0.5738156486626061,0.045839537233229484,4.845542980792886,1.0739803892663202
14,3.1822207850529054,0.6912136875892382,0.05003180070533448,4.981159693894417,1.2099163398127448
15,3.690336754442347,0.8222053215705127,0.05379475248705871,5.199578010533144,1.3468765269585208
16,4.220294555495661,0.9668929742663648,0.05737826635140009,5.381267830923669,1.489746539774961
17,4.768421338588028,1.1258676282438609,0.06119676966727762,5.536917359662806,1.6321394503436086
18,5.332113074554308,1.2990815732782217,0.06536267455756428,5.875863666284133,1.7924844736447363
19,5.929699441182721,1.4883300206426953,0.0700501872255899,6.1350891603496365,1.9546594936665378
20,6.5532083572176845,1.693795970009349,0.07387951403048955,6.189737254597247,2.0960831930201076
21,7.182182082677409,1.9134042893113599,0.07953392775138889,6.418314577695037,2.261287559396642
22,7.834013540446913,2.1495330452510237,0.08325510854594598,6.624293421962476,2.419719718038785
23,8.50644288264316,2.401505017054902,0.08712616911135698,6.752717089862731,2.5719098066466364
24,9.191714591629433,2.6686959977195657,0.09082553139151325,6.9952971006482425,2.739129713272842
25,9.901244301694257,2.9526089690468496,0.0942525980073623,7.02218380705376,2.880556393875017
26,10.613462682399634,3.250664608434351,0.09823758903322968,7.028457244731178,3.0125518723589595
27,11.326308406872752,3.5619197956702466,0.10200992995070324,7.204978338174473,3.1685440193811436
28,12.056806240690198,3.888774197608361,0.10593993312428876,7.332295614256449,3.316070679464924
29,12.800035802115843,4.230381265554853,0.11000156487765107,7.503403815859324,3.4700048097509093
30,13.560376183701775,4.587381746529944,0.11373236480933496,7.706980419134259,3.63924542725872
31,14.3410742256152,4.961306289255816,0.11804293054151871,7.886359782456259,3.80869512235075
32,15.139710203860826,5.352175801490891,0.12167867449957152,8.041458999451487,3.9596841152810303
33,15.953856103805974,5.758144213018994,0.12578715903726587,8.174038194896319,4.1185873131989625
34,16.781259923295607,6.18000294433889,0.13014768941301805,8.300084236054825,4.2732005185213024
35,17.621268346901093,6.61732299619102,0.1338937699234463,8.54121392602107,4.444131369445733
36,18.4853897395032,7.071736133135593,0.13791156571608842,8.782230529799005,4.622349370158397
37,19.373612792483105,7.543971070151432,0.14145017157239873,8.902735110797682,4.781901119505354
38,20.273886303562875,8.032161182101968,0.1457152442252138,9.159395694408463,4.970815526306376
39,21.19982587300372,8.539242734732605,0.1495447202659808,9.409589987426164,5.151987815925699
40,22.15078487174634,9.064441516325175,0.15327413850414384,9.513304802915098,5.306284896174177
41,23.11211535203785,9.605070005942592,0.1577687657496935,9.83493782792449,5.506162390539258
42,24.105609134830303,10.165686244996516,0.161595083819501,10.030770743305425,5.693003320914471
43,25.118686209160845,10.744986577087964,0.16590083143497397,10.090412408077329,5.846031142845257
